1bcd554f-0093-4f52-9145-97001d8ebcd0,cell_line_tumor,0,6,0218646883483,189,52,154
13ef0ea3-a3cf-46f9-9a3b-8c9b2be6d422,obesity,0,4,0135269271248,218,52,154
6b5eb230-c47b-436e-99ba-075fe1012bd7,signal_transduction,0,4,0493021239201,217,52,154
df72b9f2-2954-41b2-a58e-a637ceec69a2,molecular_sequence_data,0,4,0373896139879,158,52,154
c2740d32-a7f0-41d3-9aff-594992a6495f,algorithms,0,3,074896411439,251,52,154
048e9c9a-e731-45e1-8758-613ccb82ebcf,neoplasms,0,3,016809303032932,96,52,154
380d3468-1357-4c8d-a737-ccccca8b2368,magnetic_resonance_imaging,0,3,07537643332,114,52,154
8d9886ab-2513-4217-9f3e-b35b9823d0ef,cell_line_tumor,0.6,5,0105330,179,11,31
f083966a-3870-4ea0-bd57-f3d5de0d0c3d,neoplasms,1,5,093800,143,11,31
7bac7473-9b17-498b-8f3e-cf8e5c87b370,algorithms,1,4,060504,198,11,31
841cb70f-f9a7-4e23-ada5-ae1d3e715c5a,magnetic_resonance_imaging,1,5,078767,122,11,31
835104c6-be84-4968-a14c-c52a9a859230,obesity,1,6,098654,308,11,31
e333ad98-26dc-4abd-a166-bb4757244855,molecular_sequence_data,0.8,6,060096,144,11,31
647a7f00-5026-45cb-9e5e-ae85f7ce5313,signal_transduction,0.6,6,071524,250,11,31
ad6e7766-5af3-479a-950e-34e4c624025f,neoplasms,0,3,052976122821337874,78,59,175
7a59d80e-4cd4-4c2c-954f-b7dd84955241,signal_transduction,0.4,5,030098929111100323031273818,110,59,175
69833c34-61d4-42ab-b1fd-c2734ab4e60b,cell_line_tumor,0.4,2,0611769928153315027599123,258,59,175
05855128-4482-41d6-8d98-1d44e96af1dc,magnetic_resonance_imaging,0.2,4,01188367210984918233679,148,59,175
1fe672ed-0eb2-4dc0-95fa-277ba9cd72da,obesity,0.6,1,014471299074,289,59,175
5086b39f-547e-41c9-81cf-f77638190edc,algorithms,0.6,1,01600329,236,59,175
61a5e7b6-da83-49e0-80ce-067bf51ad0d3,molecular_sequence_data,0,6,0296811,86,59,175
28416114-18e4-402d-ab22-6f1df2a7bb2b,cell_line_tumor,0.2,2,055839,257,5,14
6210ce86-47e4-451b-a5a0-4d7113d190b4,molecular_sequence_data,0,6,0429187,109,5,14
50b15bdd-735e-4ed1-b467-044f48c29238,obesity,0.6,4,020465074718881694,141,5,14
4ef40cc4-a65b-4fd8-8679-a0c48463db51,algorithms,0.2,8,0234518274157831340,238,5,14
230b9c63-3982-4d3d-b5e5-8298c5d39359,neoplasms,0.2,4,042279,212,5,14
601eaaa5-bd20-4286-971d-942dd791fd11,signal_transduction,0,10,057303,266,5,14
ce2f0075-9786-4f86-89a6-907e6ddfb42a,magnetic_resonance_imaging,0.6,3,065231,56,5,14
75c2c496-eb2d-40b2-a67a-66ce8f2e7f7f,obesity,0.6,2,0151033,302,45,133
f715ae77-5876-4f77-a786-4b0379de1901,magnetic_resonance_imaging,0.4,3,0153159,141,45,133
900bbb27-95fe-48f9-9d86-8b5950303906,cell_line_tumor,0,4,0184834,200,45,133
e7d323c1-cfcc-4649-bdcd-48db3bf01a40,molecular_sequence_data,0,3,0147457,116,45,133
fe5728ee-c9a3-4b5d-a56f-e5c8548bb581,algorithms,0,4,0171566,178,45,133
3b1bef68-20a4-44a9-bdf4-3f1b141aea16,signal_transduction,0.4,6,0167582,317,45,133
b96cb077-2de1-4fec-80e0-d64f43f71b48,neoplasms,0,5,0176853,148,45,133
29a8a252-9bf5-4895-8758-6e0743746550,obesity,0.4,1,0174661,206,14,41
95ee30b1-4b58-4116-9c2d-d591adb2ed2f,cell_line_tumor,0.4,5,0124743,231,14,41
29002472-c55f-4e69-84d1-dcc1667ca9ea,molecular_sequence_data,0,3,0278445,143,14,41
e62e674e-cd88-44be-ac29-405499e925c2,algorithms,0.8,4,0230311,190,14,41
a41595ce-ff26-489c-ac22-73e273587b9d,neoplasms,0.8,3,0154298,167,14,41
f2cddff2-f2c2-4939-9a27-7f3aa09586a6,signal_transduction,0.6,1,079654,87,14,41
e592cd4b-fb30-478e-bbb5-89a643573fb4,magnetic_resonance_imaging,0.6,4,0120762,302,14,41
05398466-b893-40f3-a87a-0aa94171c2d8,obesity,0,4,0538662,114,60,178
d516d284-6b1c-4b7d-8e27-4f352ee4d796,neoplasms,0,1,0235038688,116,60,178
d6d73ebc-4bef-4851-8bf9-3bcb8e1bba19,molecular_sequence_data,0.4,4,02638278317,202,60,178
4ac2373f-cda1-441e-8a2b-c7d9cdd31655,cell_line_tumor,0.8,3,0232829,203,60,178
2c47c517-4a1b-46cb-8e63-ad1583ca3e55,signal_transduction,0.2,6,0323419,151,60,178
33b75563-6932-47ce-bb91-23f5ae84f8e7,algorithms,0.6,8,0225547,107,60,178
2d0f5373-2336-44ea-b23f-fc1fc3e287c7,magnetic_resonance_imaging,0.6,1,0237364,237,60,178
7a7fd5bf-c18b-47a9-9677-a917aa4df872,algorithms,0,7,0104849,156,17,50
88153519-2e55-49a1-973d-d8969c56274b,signal_transduction,0.2,7,0139530,149,17,50
215d967b-9b3f-4fe8-9107-4a4c77c042a0,magnetic_resonance_imaging,0.2,8,090571,196,17,50
c97faf34-d771-4193-8e8f-c8370427d58b,neoplasms,0.2,9,095936,241,17,50
2504129f-55cd-4483-a71b-d94e48a2aff6,molecular_sequence_data,0,7,066123,145,17,50
56af4a26-94dd-4661-997a-7ff7aa15bcd9,cell_line_tumor,0,7,067034,241,17,50
0c0a354c-90c3-44aa-ae9d-e4ba62086a70,obesity,0,8,052209,228,17,50
5141926f-fc21-4ac3-896e-a82945eebac6,algorithms,0.4,3,01455209,94,37,109
18e18685-8335-46d3-8ab0-763e4ee5010a,molecular_sequence_data,0,4,01775214,112,37,109
78ee7501-5b86-4ccc-8f90-cad61cd207f9,signal_transduction,0,7,09478259,242,37,109
2f074469-beea-4a6b-89b2-fde26cd9acad,neoplasms,0,10,0211945,193,37,109
91512b9e-175c-4220-ba83-66e79a083fcf,cell_line_tumor,0,9,0177684,228,37,109
b3092a73-dddb-465e-a6ea-eefdfd731945,magnetic_resonance_imaging,0.4,7,0319174,216,37,109
0dd5ba1e-b3cc-4f5d-9056-9d18cbcf5549,obesity,0,3,0207616,145,37,109
e0a7dc56-4396-447d-a6c1-75476f097945,neoplasms,0.2,7,0103470,229,12,35
9c14a927-93b5-4a02-9adf-ffb0b6a9bd7a,algorithms,0.2,7,0136990,188,12,35
83d709c9-01a2-4556-b730-5450ba4b1872,molecular_sequence_data,0.2,5,0109024,112,12,35
61c26a94-74d3-4525-89c2-5f08b8f27bb3,signal_transduction,0.2,5,0125656,191,12,35
71fd5fe4-459d-4fca-b84d-26c956ccc2c7,obesity,0.6,8,029178,296,12,35
840aa843-e592-4161-8dd0-df94b0f8a75f,cell_line_tumor,0.2,6,0147776,145,12,35
1ea16e89-cadc-4456-9544-8d2b78f075fb,magnetic_resonance_imaging,0.6,7,078336,101,12,35
4b0b1510-7376-4dc8-9d33-f681f85525ad,magnetic_resonance_imaging,0.2,6,0436328,128,26,77
f88994b1-6e31-4f0b-8295-bc1eb844990a,molecular_sequence_data,0.2,10,0230726,249,26,77
98e36293-9b74-40f3-9f67-0175ecdead71,signal_transduction,0,8,0384958,207,26,77
685acc19-a793-4313-9798-33a2c4da2f15,cell_line_tumor,0,8,0135096,172,26,77
8ce8b74b-8725-4339-838d-793a4ba706f2,neoplasms,0,6,0206417,116,26,77
